bjd,flux,error
2460172.5676138327,1.0002460230799612,1.0022096937078435
2460172.567706591,1.0025029433872128,1.0022096937078435
2460172.5677992865,1.0021276776390242,1.0022096937078435
2460172.567891989,0.9972534459341749,1.0022096937078435
2460172.5679845563,0.9967051344725179,1.0022096937078435
2460172.5680774427,0.9996767595682229,1.0022096937078435
2460172.5681702113,0.9990961374483257,1.0022096937078435
2460172.5682628374,0.996565089524859,1.0022096937078435
2460172.5683556,0.9990456067270754,1.0022096937078435
2460172.5684483377,0.996958823720607,1.0022096937078435
2460172.5685410034,0.9979298290772946,1.0022096937078435
2460172.568633728,0.9986529390815302,1.0022096937078435
2460172.568726417,0.9990687790659598,1.0022096937078435
2460172.568819134,0.9970632634482693,1.0022096937078435
2460172.5689118425,0.9986641121108907,1.0022096937078435
2460172.569004462,0.999655090242719,1.0022096937078435
2460172.569097435,1.0029843252349881,1.0022096937078435
2460172.569190174,1.0003084137578497,1.0022096937078435
2460172.569282798,0.9981771544070103,1.0022096937078435
2460172.5693756067,1.004256702395709,1.0022096937078435
2460172.569468194,1.0009510743507697,1.0022096937078435
2460172.569560719,0.9981089628945975,1.0022096937078435
2460172.569653295,0.9977658971213911,1.0022096937078435
2460172.5697461655,0.9986629718798898,1.0022096937078435
2460172.5698390296,1.002012139515484,1.0022096937078435
2460172.569931747,1.0019432173858556,1.0022096937078435
2460172.570024797,1.0003358918954737,1.0022096937078435
2460172.5701174834,1.0030627807578794,1.0022096937078435
2460172.570210072,0.9992172161620221,1.0022096937078435
2460172.5703027328,0.9984577365612355,1.0022096937078435
2460172.5703956066,1.0007591084196543,1.0022096937078435
2460172.5704883095,1.0001855356480973,1.0022096937078435
2460172.570581001,0.9955236115566516,1.0022096937078435
2460172.5706737614,0.9951437703873309,1.0022096937078435
2460172.570766579,0.9990465454870517,1.0022096937078435
2460172.5708594387,0.9971380848118377,1.0022096937078435
2460172.570952012,0.9961661782385258,1.0022096937078435
2460172.571045455,0.9983090955498873,1.0022096937078435
2460172.5711382455,1.0041402208186607,1.0022096937078435
2460172.5712309545,1.0033668773715518,1.0022096937078435
2460172.5713236807,1.0046158836513626,1.0022096937078435
2460172.571416405,1.000674024852381,1.0022096937078435
2460172.5715092076,1.004479062732298,1.0022096937078435
2460172.5716019836,0.9989134223105613,1.0022096937078435
2460172.57169463,0.996537518291643,1.0022096937078435
2460172.5717874584,1.0031247160185288,1.0022096937078435
2460172.5718802502,1.0012967354215727,1.0022096937078435
2460172.5719728917,0.996851906421829,1.0022096937078435
2460172.5720656724,1.0032445358545359,1.0022096937078435
2460172.5721584004,0.9948846579471571,1.0022096937078435
2460172.5722510517,0.9991017479137949,1.0022096937078435
2460172.572343788,0.9957478363103692,1.0022096937078435
2460172.5724365576,1.001881325885806,1.0022096937078435
2460172.572529287,0.9949886698455288,1.0022096937078435
2460172.572621918,0.9957334579945025,1.0022096937078435
2460172.5727147614,1.0013364676029086,1.0022096937078435
2460172.5728074876,0.998993035157557,1.0022096937078435
2460172.572900274,0.9979458032434874,1.0022096937078435
2460172.5729931328,1.0009703363527176,1.0022096937078435
2460172.5730858273,0.9994173091006383,1.0022096937078435
2460172.5731786867,1.0006535537086825,1.0022096937078435
2460172.573271528,0.9979398598411725,1.0022096937078435
2460172.573364291,1.000546004740741,1.0022096937078435
2460172.573457099,0.9977458097050624,1.0022096937078435
2460172.5735498173,0.9993307927589783,1.0022096937078435
2460172.573642556,0.99890050084424,1.0022096937078435
2460172.5737351924,1.002676032718515,1.0022096937078435
2460172.573827803,0.999546878432939,1.0022096937078435
2460172.573920631,1.0008933455522286,1.0022096937078435
2460172.5740133068,0.9961905629942132,1.0022096937078435
2460172.574105998,0.9973991040930076,1.0022096937078435
2460172.5741986823,1.0047798158763899,1.0022096937078435
2460172.574291308,0.9965625956335529,1.0022096937078435
2460172.574384034,1.0024055161507615,1.0022096937078435
2460172.5744767594,0.9963414467665602,1.0022096937078435
2460172.574569438,0.9976008195128416,1.0022096937078435
2460172.574662213,1.0002234860936048,1.0022096937078435
2460172.5747548444,1.001147048472757,1.0022096937078435
2460172.57484752,0.9992648236590163,1.0022096937078435
2460172.574940308,0.9999187665054968,1.0022096937078435
2460172.5750328293,1.0030501208388873,1.0022096937078435
2460172.5751257706,0.9991182769514251,1.0022096937078435
2460172.5752185853,1.0027953085480497,1.0022096937078435
2460172.575311361,0.997059959852256,1.0022096937078435
2460172.575404158,0.9993434559061988,1.0022096937078435
2460172.575496915,1.0012292464339034,1.0022096937078435
2460172.5755896904,0.9980504255895529,1.0022096937078435
2460172.5756827705,0.9985720150540565,1.0022096937078435
2460172.5757753807,1.0000650313637756,1.0022096937078435
2460172.5758681693,0.9992986793537403,1.0022096937078435
2460172.5759609323,0.9989061090602007,1.0022096937078435
2460172.576053526,1.0025614005868757,1.0022096937078435
2460172.576146223,1.0009767657854627,1.0022096937078435
2460172.576239038,1.0000578486063907,1.0022096937078435
2460172.576331803,1.000549993889989,1.0022096937078435
2460172.5764245135,1.002274207201582,1.0022096937078435
2460172.576517405,1.0003115033033676,1.0022096937078435
2460172.576610189,1.0001372519153013,1.0022096937078435
2460172.5767029473,0.9975051162059706,1.0022096937078435
2460172.5767955836,0.9990391999919863,1.0022096937078435
2460172.5768883093,0.9990045552819108,1.0022096937078435
2460172.5769810653,0.99959421679261,1.0022096937078435
2460172.5770738306,1.0003904394663785,1.0022096937078435
2460172.577166446,0.9964357910569629,1.0022096937078435
2460172.5772591657,0.9996941834577796,1.0022096937078435
2460172.577351844,0.9996851884369794,1.0022096937078435
2460172.5774444873,1.001647004401329,1.0022096937078435
2460172.577536924,0.9997933684867416,1.0022096937078435
2460172.5776297264,1.006418568531334,1.0022096937078435
2460172.5777224135,0.999652531152396,1.0022096937078435
2460172.5778150694,1.0020511490726496,1.0022096937078435
2460172.5779074957,1.0001699793526835,1.0022096937078435
2460172.5780001916,1.0007701307380348,1.0022096937078435
2460172.5780928778,0.9999423918082011,1.0022096937078435
2460172.5781856645,0.9984590707379906,1.0022096937078435
2460172.5782783767,1.0025498945675513,1.0022096937078435
2460172.578371155,0.9952532432232268,1.0022096937078435
2460172.5784639763,1.0023485119365172,1.0022096937078435
2460172.578556524,1.0007297566063145,1.0022096937078435
2460172.5786492424,1.0004825278325968,1.0022096937078435
2460172.5787419886,1.0014489127903068,1.0022096937078435
2460172.5788346697,0.999415019501948,1.0022096937078435
2460172.5789273735,1.000839294279481,1.0022096937078435
2460172.579020099,0.9982488964614474,1.0022096937078435
2460172.5791127062,1.0000918341240712,1.0022096937078435
2460172.5792052546,1.003478946710114,1.0022096937078435
2460172.579297891,1.0024346443456016,1.0022096937078435
2460172.579390586,1.0004706392265519,1.0022096937078435
2460172.579483289,1.0031159896479118,1.0022096937078435
2460172.5795761994,1.0000655666168101,1.0022096937078435
2460172.579669026,1.0023631868210834,1.0022096937078435
2460172.5797616276,0.995192627486039,1.0022096937078435
2460172.579854287,1.0002152734950978,1.0022096937078435
2460172.579947001,1.0012570828987464,1.0022096937078435
2460172.5800396944,0.996969014236311,1.0022096937078435
2460172.5801323703,0.9994829373510278,1.0022096937078435
2460172.5802252064,1.0003524461687696,1.0022096937078435
2460172.580318033,0.9982273628980936,1.0022096937078435
2460172.580410834,1.000474713632558,1.0022096937078435
2460172.5805034903,1.004856059224714,1.0022096937078435
2460172.580597145,0.9993900052529321,1.0022096937078435
2460172.580689833,0.998550896404595,1.0022096937078435
2460172.5807824796,0.9973786255420364,1.0022096937078435
2460172.5808752836,0.9972178292692936,1.0022096937078435
2460172.580968009,1.0020910883411325,1.0022096937078435
2460172.5810607797,1.0000877033996027,1.0022096937078435
2460172.5811535204,0.9980863330354831,1.0022096937078435
2460172.58124624,1.0018310722499169,1.0022096937078435
2460172.5813388643,0.9972931695800364,1.0022096937078435
2460172.5814314927,0.9966157126232025,1.0022096937078435
2460172.5815241947,1.0009953676035315,1.0022096937078435
2460172.5816168645,0.9989837241740445,1.0022096937078435
2460172.581709556,0.9984901343765826,1.0022096937078435
2460172.5818019225,1.0028058377268356,1.0022096937078435
2460172.581894623,0.9993166525291978,1.0022096937078435
2460172.581987386,0.9983348903756663,1.0022096937078435
2460172.5820802436,1.0007587648095937,1.0022096937078435
2460172.5821730127,1.0013090307311874,1.0022096937078435
2460172.5822657067,0.9995917650143092,1.0022096937078435
2460172.5823584837,0.9973608761686764,1.0022096937078435
2460172.5824512104,1.002827554683036,1.0022096937078435
2460172.582543917,0.9951082612287699,1.0022096937078435
2460172.5826366246,1.001544274588998,1.0022096937078435
2460172.5827294406,0.9985770189725769,1.0022096937078435
2460172.58282208,1.0018978464478288,1.0022096937078435
2460172.5829148213,0.996340431705721,1.0022096937078435
2460172.583007612,1.0017854123759216,1.0022096937078435
2460172.5831003245,1.0031453241847503,1.0022096937078435
2460172.583193201,0.9982856550430973,1.0022096937078435
2460172.583285851,0.999180148206085,1.0022096937078435
2460172.5833786526,1.000036050446912,1.0022096937078435
2460172.5834710957,0.9998767134525723,1.0022096937078435
2460172.583563802,0.999294334373517,1.0022096937078435
2460172.5836563897,1.000031859139047,1.0022096937078435
2460172.583748997,0.99975974198108,1.0022096937078435
2460172.5838417113,1.0020999356050173,1.0022096937078435
2460172.583934332,1.0044178274700364,1.0022096937078435
2460172.5840271274,1.000235314074131,1.0022096937078435
2460172.58411979,0.9975258173052332,1.0022096937078435
2460172.5842128433,1.0023277976640053,1.0022096937078435
2460172.584305659,1.0012729063960635,1.0022096937078435
2460172.584398433,0.9997814246685889,1.0022096937078435
2460172.5844910764,1.0028192744879745,1.0022096937078435
2460172.58458375,0.9980280602718442,1.0022096937078435
2460172.5846765838,0.9997964509362759,1.0022096937078435
2460172.5847693207,0.9994633958967406,1.0022096937078435
2460172.58486208,0.9988448704403645,1.0022096937078435
2460172.5849548504,1.0006382279134967,1.0022096937078435
2460172.5850475775,1.0008391898916356,1.0022096937078435
2460172.5851403736,1.000390725895027,1.0022096937078435
2460172.585232918,1.0011641547759456,1.0022096937078435
2460172.5853254553,1.0003621192686305,1.0022096937078435
2460172.58541818,1.003099726770135,1.0022096937078435
2460172.5855109557,0.9990777753646728,1.0022096937078435
2460172.5856035505,1.004007319984851,1.0022096937078435
2460172.585696275,1.0034891111569124,1.0022096937078435
2460172.585789092,0.9991757237091202,1.0022096937078435
2460172.585881805,1.0014144379193743,1.0022096937078435
2460172.585974435,1.0015101377498627,1.0022096937078435
2460172.5860673133,1.0009253310269233,1.0022096937078435
2460172.58616009,0.9981466853708402,1.0022096937078435
2460172.586252912,1.0001020197524042,1.0022096937078435
2460172.586345757,0.9990596233126594,1.0022096937078435
2460172.586438437,0.9995003600014845,1.0022096937078435
2460172.586531231,1.0015493099246107,1.0022096937078435
2460172.5866240654,1.001331258804845,1.0022096937078435
2460172.586716714,0.9984998597732642,1.0022096937078435
2460172.586809581,1.0013030758296912,1.0022096937078435
2460172.5869022664,0.9953115718042927,1.0022096937078435
2460172.5869949735,1.0006706364361562,1.0022096937078435
2460172.587087804,0.999003186695862,1.0022096937078435
2460172.5871805176,1.0012036835313136,1.0022096937078435
2460172.5872732415,1.0009467086548578,1.0022096937078435
2460172.587365827,1.0004477179313016,1.0022096937078435
2460172.5874586054,1.0016505856857398,1.0022096937078435
2460172.5875512944,0.9984062715407662,1.0022096937078435
2460172.587644033,0.9973174030509738,1.0022096937078435
2460172.5877367235,0.999548338868659,1.0022096937078435
2460172.587829505,1.000505738883797,1.0022096937078435
2460172.58792224,1.0028433440967235,1.0022096937078435
2460172.588014884,0.9994023248814461,1.0022096937078435
2460172.588107482,1.002723864818247,1.0022096937078435
2460172.588200227,1.0006678241405078,1.0022096937078435
2460172.588293052,1.0030533465738114,1.0022096937078435
2460172.5883858292,1.0003070956970306,1.0022096937078435
2460172.5884785913,0.9991900259136239,1.0022096937078435
2460172.58857145,1.0016517544558012,1.0022096937078435
2460172.588664189,0.9996871035367011,1.0022096937078435
2460172.5887568514,0.9966690002097282,1.0022096937078435
2460172.5888494574,1.0014158862422542,1.0022096937078435
2460172.588942007,1.0012790378297993,1.0022096937078435
2460172.589034735,1.003740713720517,1.0022096937078435
2460172.5891273655,0.9970778446892191,1.0022096937078435
2460172.58922011,1.001068810323232,1.0022096937078435
2460172.5893129245,0.9996080874131349,1.0022096937078435
2460172.589405627,1.0005389093226833,1.0022096937078435
2460172.589498379,0.9996619209362856,1.0022096937078435
2460172.5895911613,1.0044618648116337,1.0022096937078435
2460172.589683991,1.0022347567036023,1.0022096937078435
2460172.589776624,1.002923446415002,1.0022096937078435
2460172.5898694578,0.9968678396030223,1.0022096937078435
2460172.58996217,0.9989962565067483,1.0022096937078435
2460172.5900549293,1.002037830593132,1.0022096937078435
2460172.5901483437,1.0011600652846198,1.0022096937078435
2460172.5902410494,1.000874781997384,1.0022096937078435
2460172.5903338436,1.0017996709844241,1.0022096937078435
2460172.5904266383,0.9985506026433034,1.0022096937078435
2460172.590519275,1.0018528622474412,1.0022096937078435
2460172.590611948,0.9995370607241344,1.0022096937078435
2460172.5907048415,1.0007087689541474,1.0022096937078435
2460172.590797428,0.9999275084166969,1.0022096937078435
2460172.590889884,0.9994862141155679,1.0022096937078435
2460172.5909826653,1.0019976001549753,1.0022096937078435
2460172.5910754893,1.0041123608064162,1.0022096937078435
2460172.5911681545,0.9948588017921564,1.0022096937078435
2460172.5912609347,1.0009849308767917,1.0022096937078435
2460172.591353726,1.0047787116980915,1.0022096937078435
2460172.591446308,1.0014856680723303,1.0022096937078435
2460172.5915391403,0.9992098894431715,1.0022096937078435
2460172.591632003,0.9974829066884676,1.0022096937078435
2460172.591724614,1.0003837451862618,1.0022096937078435
2460172.5918173706,0.9994349554658035,1.0022096937078435
2460172.591910023,0.9987959667017263,1.0022096937078435
2460172.592002602,0.9992123004680905,1.0022096937078435
2460172.592095276,1.0018156034208459,1.0022096937078435
2460172.592187917,1.0005878230882372,1.0022096937078435
2460172.592280458,1.0025090572372255,1.0022096937078435
2460172.5923730657,1.0023107855162572,1.0022096937078435
2460172.592466064,1.0007169577727228,1.0022096937078435
2460172.5925587583,0.9993192209275396,1.0022096937078435
2460172.5926515334,0.9998051221911392,1.0022096937078435
2460172.5927442764,1.0010446778727928,1.0022096937078435
2460172.5928369192,0.9977709995160524,1.0022096937078435
2460172.592929701,1.0021187561599196,1.0022096937078435
2460172.593022219,1.0038775751119868,1.0022096937078435
2460172.593114838,1.0009893526218965,1.0022096937078435
2460172.5932075204,0.9969683202113812,1.0022096937078435
2460172.593300314,1.0030459463738899,1.0022096937078435
2460172.5933931773,1.002257262068337,1.0022096937078435
2460172.5934859854,0.9958592133325717,1.0022096937078435
2460172.593578797,1.0033232407056674,1.0022096937078435
2460172.593671455,0.998152490167375,1.0022096937078435
2460172.593764158,0.9979149094875244,1.0022096937078435
2460172.593856935,0.9987812147635714,1.0022096937078435
2460172.5939497673,0.999624731036358,1.0022096937078435
2460172.594042464,1.0032888992672349,1.0022096937078435
2460172.594135105,1.000304849431752,1.0022096937078435
2460172.594227752,1.0033793009252283,1.0022096937078435
2460172.5943203312,1.000117495827424,1.0022096937078435
2460172.5944130896,0.9980888069553616,1.0022096937078435
2460172.594505736,1.001587424431401,1.0022096937078435
2460172.594598416,1.0013035748924355,1.0022096937078435
2460172.5946911485,0.9985566580872755,1.0022096937078435
2460172.5947838477,1.0019920327285898,1.0022096937078435
2460172.594876589,0.9993262210858143,1.0022096937078435
2460172.594969308,0.9998903679484344,1.0022096937078435
2460172.5950618032,1.0003363984671243,1.0022096937078435
2460172.59515461,0.9994168457252568,1.0022096937078435
2460172.595247639,1.0013642172483797,1.0022096937078435
2460172.5953403963,1.0012586918260198,1.0022096937078435
2460172.595433197,1.0003205091918153,1.0022096937078435
2460172.5955259693,1.0010928559097803,1.0022096937078435
2460172.5956186745,1.0008817411281814,1.0022096937078435
2460172.5957114287,0.9972226464267124,1.0022096937078435
2460172.5958041055,0.9982034817188209,1.0022096937078435
2460172.59589686,0.9997502150035236,1.0022096937078435
2460172.5959891975,1.0003717771099594,1.0022096937078435
2460172.596081909,1.0040781753415182,1.0022096937078435
2460172.5961746634,1.0012533911780641,1.0022096937078435
2460172.5962674534,0.9982917763114563,1.0022096937078435
2460172.5963600334,0.9974937765391743,1.0022096937078435
2460172.5964527433,1.0004867217570086,1.0022096937078435
2460172.5965454965,1.001505156402722,1.0022096937078435
2460172.596638234,1.0003691774665904,1.0022096937078435
2460172.59673102,0.9994961160975286,1.0022096937078435
2460172.5968237505,0.9984246147695985,1.0022096937078435
2460172.59691644,0.9998387123760841,1.0022096937078435
2460172.5970091345,1.0003353133560977,1.0022096937078435
2460172.597101666,0.9968836622156465,1.0022096937078435
2460172.5971944164,0.9970902396385274,1.0022096937078435
2460172.5972871347,1.0019223808798825,1.0022096937078435
2460172.59737982,0.9995241534001797,1.0022096937078435
2460172.597472617,1.0006072066786298,1.0022096937078435
2460172.5975653795,0.9984026541677601,1.0022096937078435
2460172.597658131,1.0015567405235117,1.0022096937078435
2460172.597750808,1.00111792879485,1.0022096937078435
2460172.597843589,0.9979087395015782,1.0022096937078435
2460172.5979362265,1.0004483057896596,1.0022096937078435
2460172.5980286514,1.0024827912051648,1.0022096937078435
2460172.5981212393,1.0004628838443774,1.0022096937078435
2460172.598213957,1.000405703423158,1.0022096937078435
2460172.5983065916,0.9997949959579583,1.0022096937078435
2460172.598399364,1.0036767065244456,1.0022096937078435
2460172.5984921632,0.9992615059092225,1.0022096937078435
2460172.598584771,0.999320177819898,1.0022096937078435
2460172.5986775532,1.0026972257781035,1.0022096937078435
2460172.598770284,0.9987524873286345,1.0022096937078435
2460172.5988630606,0.9970568680114464,1.0022096937078435
2460172.598955716,0.9952294721274715,1.0022096937078435
2460172.5990485135,0.9975370052014315,1.0022096937078435
2460172.599141302,1.0004346804738575,1.0022096937078435
2460172.5992339873,1.0006023410468865,1.0022096937078435
2460172.5993266595,0.9998306466213556,1.0022096937078435
2460172.5994193396,1.0011657962431637,1.0022096937078435
2460172.599512173,1.0009797479087623,1.0022096937078435
2460172.5996049624,1.0034192644939417,1.0022096937078435
2460172.599697783,0.9979209966822704,1.0022096937078435
2460172.5997905075,1.000034058618178,1.0022096937078435
2460172.599883204,1.0007613014434669,1.0022096937078435
2460172.5999758868,0.9984399782979294,1.0022096937078435
2460172.600068493,0.9973913408987283,1.0022096937078435
2460172.6001613084,1.0000731043718272,1.0022096937078435
2460172.600254042,0.9988365735993825,1.0022096937078435
2460172.6003467278,1.001608056467133,1.0022096937078435
2460172.6004393795,0.9982173392159883,1.0022096937078435
2460172.600532145,0.997547992825589,1.0022096937078435
2460172.600624882,1.0013558201489905,1.0022096937078435
2460172.600717791,0.9998354518019946,1.0022096937078435
2460172.600810499,0.9999748176544505,1.0022096937078435
2460172.6009032005,0.9988343968731744,1.0022096937078435
2460172.600995823,1.0008286861230489,1.0022096937078435
2460172.60108851,1.0028084740119403,1.0022096937078435
2460172.6011811392,1.0005607707978132,1.0022096937078435
2460172.6012738487,0.9998391280480047,1.0022096937078435
2460172.601366567,0.9991849398182608,1.0022096937078435
2460172.601459264,1.000052416138025,1.0022096937078435
2460172.601551851,0.9978946700078591,1.0022096937078435
2460172.6016444545,0.9975857891494141,1.0022096937078435
2460172.601736982,0.9985229679554914,1.0022096937078435
2460172.601829777,1.0018543462492149,1.0022096937078435
2460172.601922575,0.9977856020951377,1.0022096937078435
2460172.60201524,0.9985024197623854,1.0022096937078435
2460172.602107906,0.9967635605258818,1.0022096937078435
2460172.6022003233,0.9965392747288845,1.0022096937078435
2460172.602293046,0.999849934643258,1.0022096937078435
2460172.602385683,1.0019391093590613,1.0022096937078435
2460172.6024783757,0.9986754298412662,1.0022096937078435
2460172.6025710315,1.0017436305018752,1.0022096937078435
2460172.6026637945,0.996572822479366,1.0022096937078435
2460172.602756374,1.0005492523358857,1.0022096937078435
2460172.602849163,1.0003735264327016,1.0022096937078435
2460172.6029419857,0.9990880606469592,1.0022096937078435
2460172.6030347287,1.0001341168331348,1.0022096937078435
2460172.6031273175,0.9983176378296224,1.0022096937078435
2460172.6032200977,1.0021645924921831,1.0022096937078435
2460172.6033128146,0.999819635703384,1.0022096937078435
2460172.6034054565,0.997829913681077,1.0022096937078435
2460172.6034981655,0.9998326513425897,1.0022096937078435
2460172.603590719,0.9960717870217896,1.0022096937078435
2460172.6036834144,0.9995151558803055,1.0022096937078435
2460172.603776059,0.999130475450284,1.0022096937078435
2460172.6038685716,1.00142830447234,1.0022096937078435
2460172.6039611814,0.996399528352248,1.0022096937078435
2460172.604053856,0.9953441812876886,1.0022096937078435
2460172.6041467097,0.9996811548065513,1.0022096937078435
2460172.604239449,1.0027998532280755,1.0022096937078435
2460172.604332153,1.000557510883417,1.0022096937078435
2460172.604424849,1.0026199469572052,1.0022096937078435
2460172.6045174077,1.0004459701917272,1.0022096937078435
2460172.6046101106,1.001780951471497,1.0022096937078435
2460172.604702704,0.9995004731482737,1.0022096937078435
2460172.604795379,1.0010334422518046,1.0022096937078435
2460172.6048881006,1.000426725567221,1.0022096937078435
2460172.604980849,0.9998716332883608,1.0022096937078435
2460172.6050735395,0.9993925185226571,1.0022096937078435
2460172.6051662755,1.0019758154579086,1.0022096937078435
2460172.605258926,0.9980045586508781,1.0022096937078435
2460172.605351619,1.000417268052494,1.0022096937078435
2460172.6054442422,1.0006653004034427,1.0022096937078435
2460172.6055370066,1.001433208086976,1.0022096937078435
2460172.6056296094,1.0004735363885793,1.0022096937078435
2460172.605722377,0.9999606441484219,1.0022096937078435
2460172.6058150763,1.0027343526443702,1.0022096937078435
2460172.605907738,0.9995710204906905,1.0022096937078435
2460172.606000268,1.0002545767179396,1.0022096937078435
2460172.6060931394,0.9974051468174008,1.0022096937078435
2460172.6061858013,0.9989636307246785,1.0022096937078435
2460172.606278398,1.0023531882286958,1.0022096937078435
2460172.606371086,1.002255093064732,1.0022096937078435
2460172.606463791,0.9990355451841698,1.0022096937078435
2460172.606556436,0.9999038986108316,1.0022096937078435
2460172.6066491636,1.00194723095721,1.0022096937078435
2460172.606741869,0.9970889368141522,1.0022096937078435
2460172.6068343497,0.9980900013923636,1.0022096937078435
2460172.6069270996,1.0015554703835339,1.0022096937078435
2460172.6070197755,0.9976636562100667,1.0022096937078435
2460172.6071123844,0.9990940739813629,1.0022096937078435
2460172.607205161,0.9960944406534797,1.0022096937078435
2460172.6072979053,0.9996720634591678,1.0022096937078435
2460172.6073907204,1.0015518393988796,1.0022096937078435
2460172.6074834196,1.001821174629218,1.0022096937078435
2460172.6075761165,1.0019674165123285,1.0022096937078435
2460172.607668611,1.0048723155175672,1.0022096937078435
2460172.607761312,1.0003388031603566,1.0022096937078435
2460172.607854089,1.0030913323826935,1.0022096937078435
2460172.6079468317,0.9996140983898645,1.0022096937078435
2460172.6080395193,0.9986718151940578,1.0022096937078435
2460172.6081322352,0.9981860832672893,1.0022096937078435
2460172.6082249363,0.9991913543323809,1.0022096937078435
2460172.608317606,1.0010751838299132,1.0022096937078435
2460172.6084103654,0.9997177494467145,1.0022096937078435
2460172.608502978,0.9999220570814101,1.0022096937078435
2460172.6085956465,0.9950563446053892,1.0022096937078435
2460172.6086884704,0.9983183039168593,1.0022096937078435
2460172.6087811966,1.000304091038618,1.0022096937078435
2460172.608873725,1.002357200921994,1.0022096937078435
2460172.608966463,0.9993025625130422,1.0022096937078435
