bjd,flux,error
2460172.559832032,0.9986773890720662,0.0023686705823890482
2460172.5599244586,0.9991641112730992,0.0023686705823890482
2460172.560017181,0.9970557345959247,0.0023686705823890482
2460172.560109941,0.9973586932478888,0.0023686705823890482
2460172.560202684,0.9999397433770202,0.0023686705823890482
2460172.560295454,0.9979347438899061,0.0023686705823890482
2460172.560388157,0.9981841095190447,0.0023686705823890482
2460172.5604809294,0.9981079714968596,0.0023686705823890482
2460172.560573596,0.9998902757219427,0.0023686705823890482
2460172.560666328,0.9978767187765,0.0023686705823890482
2460172.560759022,1.001439992118557,0.0023686705823890482
2460172.5608517937,1.0028684389700073,0.0023686705823890482
2460172.5609445344,0.9999311420006779,0.0023686705823890482
2460172.5610373574,0.999368906042448,0.0023686705823890482
2460172.5611301907,1.000790474728285,0.0023686705823890482
2460172.5612226096,1.002160450104595,0.0023686705823890482
2460172.5613152115,1.0050142797144954,0.0023686705823890482
2460172.561407834,0.9990511641720948,0.0023686705823890482
2460172.561500581,0.9990284418465957,0.0023686705823890482
2460172.561592983,1.0032355521337257,0.0023686705823890482
2460172.5616856324,1.001337445431961,0.0023686705823890482
2460172.5617784187,0.9996841125638972,0.0023686705823890482
2460172.5618729005,1.001266320691573,0.0023686705823890482
2460172.5619657445,0.9973779765823739,0.0023686705823890482
2460172.562058487,1.0008159825245555,0.0023686705823890482
2460172.5621512495,1.0025534106793559,0.0023686705823890482
2460172.5622441517,1.0017209549456383,0.0023686705823890482
2460172.5623370465,0.9983034097531779,0.0023686705823890482
2460172.5624298183,1.0002772139224525,0.0023686705823890482
2460172.5625226395,0.9979660314284141,0.0023686705823890482
2460172.562615562,0.9959140539432917,0.0023686705823890482
2460172.562708562,0.9976618239124121,0.0023686705823890482
2460172.562801475,1.0000245459003696,0.0023686705823890482
2460172.5628943387,0.9990950387967792,0.0023686705823890482
2460172.5629872303,0.9992282742822044,0.0023686705823890482
2460172.56307994,0.9994770313975172,0.0023686705823890482
2460172.5631728848,1.0039253654678224,0.0023686705823890482
2460172.5632657497,1.0000617565033896,0.0023686705823890482
2460172.5633584997,0.9965327847465513,0.0023686705823890482
2460172.5634513814,0.9974432256174653,0.0023686705823890482
2460172.5635442184,0.9975021177138627,0.0023686705823890482
2460172.5636374666,0.9993665460455551,0.0023686705823890482
2460172.563730615,0.9979279718923718,0.0023686705823890482
2460172.5638233777,1.0003986707884054,0.0023686705823890482
2460172.5639163377,0.9978490706722205,0.0023686705823890482
2460172.5640090276,1.000646880722881,0.0023686705823890482
2460172.564102086,1.001086411843542,0.0023686705823890482
2460172.5641948483,1.0008338712411737,0.0023686705823890482
2460172.5642874446,0.9998777084871162,0.0023686705823890482
2460172.5643799766,0.9972652125877649,0.0023686705823890482
2460172.5644728974,1.0017842870138818,0.0023686705823890482
